id,lat,long,timezone,yr,mon,day,hr,temp,rh,ws,prec,grass_fuel_load,percent_cured,solrad,sunrise,sunset,sunlight_hours,mcffmc,ffmc,dmc,dc,isi,bui,fwi,dsr,mcgfmc_matted,mcgfmc_standing,gfmc,gsi,gfwi,prec_cumulative,canopy_drying
PRF,45.996,-77.427,-4,2007,7,1,2,8.05,85.8,5.868,0.0,0.35,22.8,0.0,5.3677,21.0714,15.7037,21.5473,80.5152,23.1386,157.513,1.613,33.8469,3.6269,0.266,22.4609,22.5634,51.4448,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,1,3,7.741,86.1,5.052,0.0,0.35,22.8,0.0,5.3677,21.0714,15.7037,21.7377,80.3575,23.1386,157.513,1.5218,33.8469,3.3892,0.236,23.4898,23.5421,51.1689,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,1,4,7.405,88.6,7.8,0.0,0.35,22.8,0.0,5.3677,21.0714,15.7037,22.1227,80.0396,23.1386,157.513,1.69,33.8469,3.8242,0.2922,24.6096,24.6352,50.5562,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,1,5,6.624,93.9,4.464,0.0,0.35,22.8,0.0,5.3677,21.0714,15.7037,22.9658,79.3485,23.1386,157.513,1.3322,33.8469,2.878,0.1767,26.4655,26.4789,50.1072,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,1,6,6.824,93.8,2.904,0.0,0.35,22.8,0.0096,5.3677,21.0714,15.7037,23.6161,78.8202,23.148,157.8029,1.1712,33.8737,2.4235,0.1303,27.0889,27.363,49.845,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,1,7,9.1,86.9,7.08,0.0,0.35,22.8,0.0643,5.3677,21.0714,15.7037,23.6161,78.8202,23.1744,158.1269,1.4455,33.9207,3.1921,0.2122,26.3962,27.3185,49.6221,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,1,8,10.71,80.3,7.74,0.0,0.35,22.8,0.1625,5.3677,21.0714,15.7037,23.431,78.9702,23.2213,158.475,1.5154,33.9909,3.3838,0.2353,23.8892,26.2639,49.9731,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,1,9,11.14,80.7,5.244,0.0,0.35,22.8,0.2259,5.3677,21.0714,15.7037,23.2856,79.0882,23.269,158.8296,1.3513,34.0624,2.9467,0.1842,21.7873,25.6109,50.3901,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,1,10,14.17,58.95,13.68,0.0,0.35,22.8,0.5004,5.3677,21.0714,15.7037,21.9016,80.2219,23.3981,159.2297,2.3169,34.2237,5.3736,0.5335,16.4486,21.6343,50.9034,0.0852,0.3225,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,1,11,13.93,62.77,13.19,0.0,0.35,22.8,0.5478,5.3677,21.0714,15.7037,21.0065,80.9651,23.5133,159.6261,2.452,34.3697,5.6981,0.5919,14.6737,20.2301,51.3422,0.1309,0.4952,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,1,12,15.29,55.15,8.27,0.0,0.35,22.8,0.6713,5.3677,21.0714,15.7037,19.93,81.8695,23.6655,160.043,2.1264,34.5564,4.9622,0.4634,11.9454,18.6494,52.41,0.0407,0.154,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,1,13,16.54,53.27,3.324,0.0,0.35,22.8,0.7251,5.3677,21.0714,15.7037,19.0349,82.6304,23.8371,160.4786,1.8198,34.7646,4.2331,0.3497,9.7587,17.6271,53.3199,0.0185,0.0699,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,1,14,15.28,63.57,11.05,0.0,0.35,22.8,0.6284,5.3677,21.0714,15.7037,18.6726,82.9406,23.9607,160.8953,2.7935,34.9204,6.5208,0.7514,10.3414,17.6271,52.2962,0.1825,0.6906,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,1,15,16.85,56.68,7.872,0.0,0.35,22.8,0.6596,5.3677,21.0714,15.7037,18.0383,83.4872,24.1227,161.3355,2.5543,35.1183,6.0128,0.6509,10.3414,17.307,52.8281,0.0761,0.2879,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,1,16,15.9,65.45,11.66,0.2,0.35,22.8,0.5224,5.3677,21.0714,15.7037,17.9143,83.5945,24.2447,161.7615,3.1352,35.2727,7.2979,0.9171,31.1692,19.7751,51.6636,0.1284,0.4858,0.2,0.0
PRF,45.996,-77.427,-4,2007,7,1,17,14.7,73.39,10.7,0.3,0.35,22.8,0.3643,5.3677,21.0714,15.7037,17.9143,83.5945,24.3315,162.1695,2.9872,35.3889,6.9975,0.8514,57.2091,23.1524,50.7883,0.0232,0.0878,0.5,0.0
PRF,45.996,-77.427,-4,2007,7,1,18,14.55,76.75,7.992,0.5,0.35,22.8,0.2545,5.3677,21.0714,15.7037,30.1631,73.7166,24.4066,162.5753,1.0737,35.4924,2.2387,0.1133,104.1254,27.8635,49.3579,0.0,0.0,1.0,0.0
PRF,45.996,-77.427,-4,2007,7,1,19,15.7,65.97,11.47,0.0,0.35,22.8,0.217,5.3677,21.0714,15.7037,27.7828,75.528,24.5252,162.9983,1.4063,35.643,3.2173,0.2152,53.0284,23.3968,50.6329,0.0178,0.0673,1.0,1.0
PRF,45.996,-77.427,-4,2007,7,1,20,13.86,77.64,10.86,1.8,0.35,22.8,0.0765,5.3677,21.0714,15.7037,67.7929,50.4083,19.4608,163.3937,0.2973,29.9914,0.3509,0.0043,147.3261,41.3853,43.7753,0.0,0.0,2.8,0.0
PRF,45.996,-77.427,-4,2007,7,1,21,12.67,81.6,6.612,0.0,0.35,22.8,0.0,5.3677,21.0714,15.7037,62.8901,52.9723,19.5126,163.7712,0.3192,30.0687,0.3775,0.0049,108.2582,35.8676,46.1791,0.0,0.0,2.8,1.0
PRF,45.996,-77.427,-4,2007,7,1,22,11.21,92.4,4.272,0.0,0.35,22.8,0.0,5.3677,21.0714,15.7037,61.2082,53.8796,19.5126,163.7712,0.3109,30.0687,0.3676,0.0046,96.4723,34.9584,46.6251,0.0,0.0,2.8,2.0
PRF,45.996,-77.427,-4,2007,7,1,23,9.41,95.5,6.024,0.0,0.35,22.8,0.0,5.3677,21.0714,15.7037,60.2315,54.4132,19.5126,163.7712,0.3574,30.0687,0.4227,0.0059,90.0124,34.7275,46.6748,0.0,0.0,2.8,3.0
PRF,45.996,-77.427,-4,2007,7,2,0,8.69,97.7,4.956,0.0,0.35,22.7,0.0,5.377,21.0686,15.6916,59.7955,54.6531,19.5126,163.7712,0.3464,30.0687,0.4097,0.0056,87.188,34.7275,46.6622,0.0,0.0,2.8,4.0
PRF,45.996,-77.427,-4,2007,7,2,1,8.93,97.1,2.808,0.0,0.35,22.7,0.0,5.377,21.0686,15.6916,59.3278,54.9115,19.5126,163.7712,0.3184,30.0687,0.3766,0.0048,84.3026,34.7008,46.7296,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,2,2,7.671,99.2,3.972,0.0,0.35,22.7,0.0,5.377,21.0686,15.6916,59.1995,54.9826,19.5126,163.7712,0.3399,30.0687,0.4019,0.0054,83.4983,34.7008,46.7,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,2,3,6.954,98.8,3.804,0.0,0.35,22.7,0.0,5.377,21.0686,15.6916,59.0148,55.0851,19.5126,163.7712,0.3401,30.0687,0.4022,0.0054,82.3662,34.7008,46.7043,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,2,4,5.126,99.5,3.132,0.0,0.35,22.7,0.0,5.377,21.0686,15.6916,58.9492,55.1216,19.5126,163.7712,0.3299,30.0687,0.3901,0.0051,81.9612,34.7008,46.7215,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,2,5,5.093,99.8,4.044,0.0,0.35,22.7,0.0,5.377,21.0686,15.6916,58.9212,55.1371,19.5126,163.7712,0.3459,30.0687,0.4091,0.0056,81.7881,34.7008,46.6981,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,2,6,5.707,99.9,5.004,0.0,0.35,22.7,0.0002,5.377,21.0686,15.6916,58.9059,55.1456,19.5127,164.0443,0.3633,30.0804,0.4298,0.0061,81.6786,34.7008,46.6722,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,2,7,9.34,94.2,4.788,0.0,0.35,22.7,0.0314,5.377,21.0686,15.6916,57.8163,55.7547,19.5247,164.3719,0.3793,30.1084,0.4489,0.0066,73.0566,34.3428,46.8296,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,2,8,11.79,87.8,6.804,0.0,0.35,22.7,0.1175,5.377,21.0686,15.6916,55.1846,57.2528,19.5566,164.7363,0.4749,30.1617,0.5628,0.0098,55.3287,32.539,47.5161,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,2,9,14.82,73.72,9.52,0.0,0.35,22.7,0.3262,5.377,21.0686,15.6916,49.6472,60.5359,19.6431,165.1461,0.6828,30.2817,0.8113,0.0188,32.9345,27.5479,49.3315,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,2,10,17.87,65.2,14.86,0.0,0.35,22.7,0.5152,5.377,21.0686,15.6916,42.5597,65.0174,19.7812,165.6016,1.1153,30.4648,2.0229,0.0947,19.2947,22.3475,50.517,0.0641,0.2426,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,2,11,18.99,55.04,6.78,0.0,0.35,22.7,0.6656,5.377,21.0686,15.6916,36.6474,69.02,19.9707,166.074,0.853,30.7093,1.1476,0.0347,12.1014,18.9288,52.4672,0.024,0.0908,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,2,12,20.43,52.04,10.43,0.0,0.35,22.7,0.7531,5.377,21.0686,15.6916,31.0289,73.0698,20.1882,166.5679,1.1803,30.9872,2.246,0.1139,9.6793,16.6861,52.5659,0.1942,0.7349,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,2,13,20.26,49.86,10.32,0.0,0.35,22.7,0.7853,5.377,21.0686,15.6916,26.6668,76.3943,20.4137,167.0593,1.4022,31.2738,2.869,0.1757,8.84,15.6304,52.8245,0.2196,0.8308,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,2,14,21.79,39.18,11.42,0.0,0.35,22.7,0.8102,5.377,21.0686,15.6916,22.2519,79.9333,20.7079,167.5737,2.0059,31.6408,4.3868,0.3725,7.4675,13.736,53.0282,0.3022,1.1435,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,2,15,16.71,79.25,1.428,1.4,0.35,22.7,0.4561,5.377,21.0686,15.6916,44.3748,63.8381,20.7849,168.0118,0.5393,31.7502,0.6616,0.0131,116.322,33.1711,47.4229,0.0,0.0,1.4,0.0
PRF,45.996,-77.427,-4,2007,7,2,16,20.56,50.67,3.36,0.0,0.35,22.7,0.6487,5.377,21.0686,15.6916,37.9395,68.1234,21.0101,168.5077,0.6977,32.0347,0.8611,0.0209,35.0518,23.2445,51.3644,0.0,0.0,1.4,1.0
PRF,45.996,-77.427,-4,2007,7,2,17,18.05,75.82,1.224,0.3,0.35,22.7,0.3895,5.377,21.0686,15.6916,42.9722,64.7474,19.7355,168.966,0.5549,30.5503,0.6633,0.0132,61.1468,25.8714,50.4913,0.0,0.0,1.7,0.0
PRF,45.996,-77.427,-4,2007,7,2,18,20.7,54.84,5.904,0.0,0.35,22.7,0.4056,5.377,21.0686,15.6916,36.693,68.9881,19.9431,169.464,0.8153,30.8189,0.9803,0.0263,26.2621,20.0896,52.2128,0.0,0.0,1.7,1.0
PRF,45.996,-77.427,-4,2007,7,2,19,18.76,65.78,8.26,0.0,0.35,22.7,0.2366,5.377,21.0686,15.6916,32.8566,71.7246,20.0856,169.9329,1.0046,31.0084,1.7277,0.0716,19.4925,19.088,52.2399,0.0271,0.1026,1.7,2.0
PRF,45.996,-77.427,-4,2007,7,2,20,17.95,71.76,4.464,0.1,0.35,22.7,0.1018,5.377,21.0686,15.6916,32.948,71.658,19.7489,170.3896,0.8277,30.6241,0.991,0.0268,33.4193,20.3168,52.2905,0.0,0.0,1.8,0.0
PRF,45.996,-77.427,-4,2007,7,2,21,15.71,84.9,4.212,0.0,0.35,22.7,0.0,5.377,21.0686,15.6916,31.9848,72.3628,19.8015,170.8128,0.8388,30.7045,1.0596,0.0301,30.9049,21.271,51.9942,0.0,0.0,1.8,1.0
PRF,45.996,-77.427,-4,2007,7,2,22,12.5,96.7,1.548,0.0,0.35,22.7,0.0,5.377,21.0686,15.6916,31.9568,72.3834,19.8015,170.8128,0.734,30.7045,0.8803,0.0217,30.9049,25.0225,50.8105,0.0,0.0,1.8,2.0
PRF,45.996,-77.427,-4,2007,7,2,23,11.15,98.3,2.76,0.0,0.35,22.7,0.0,5.377,21.0686,15.6916,31.9568,72.3834,19.8015,170.8128,0.7802,30.7045,0.9358,0.0242,30.9049,27.5886,49.716,0.0,0.0,1.8,3.0
PRF,45.996,-77.427,-4,2007,7,3,0,9.65,99.7,2.196,0.0,0.35,22.6,0.0,5.387,21.0652,15.6783,31.9568,72.3834,19.8015,170.8128,0.7584,30.7045,0.9096,0.023,31.1417,29.4485,48.9326,0.0,0.0,1.8,4.0
PRF,45.996,-77.427,-4,2007,7,3,1,9.17,99.9,2.724,0.0,0.35,22.6,0.0,5.387,21.0652,15.6783,31.9568,72.3834,19.8015,170.8128,0.7788,30.7045,0.9341,0.0241,31.399,30.537,48.457,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,2,8.32,99.9,2.724,0.0,0.35,22.6,0.0,5.387,21.0652,15.6783,31.9645,72.3777,19.8015,170.8128,0.7787,30.7045,0.9339,0.0241,31.6373,31.1894,48.1831,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,3,7.163,99.9,2.748,0.0,0.35,22.6,0.0,5.387,21.0652,15.6783,32.0061,72.3471,19.8015,170.8128,0.7787,30.7045,0.9339,0.0241,31.9033,31.6643,47.982,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,4,6.928,99.9,4.392,0.0,0.35,22.6,0.0,5.387,21.0652,15.6783,32.0497,72.3151,19.8015,170.8128,0.8449,30.7045,1.1015,0.0323,32.0806,31.9568,47.8021,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,5,7.466,99.9,2.724,0.0,0.35,22.6,0.0,5.387,21.0652,15.6783,32.0677,72.3019,19.8015,170.8128,0.7764,30.7045,0.9312,0.024,32.1018,32.0362,47.8255,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,6,8.39,99.8,3.84,0.0,0.35,22.6,0.0004,5.387,21.0652,15.6783,32.0677,72.3019,19.8019,171.1261,0.8213,30.7176,0.9853,0.0265,32.1018,32.0362,47.7881,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,7,11.46,96.5,1.056,0.0,0.35,22.6,0.0222,5.387,21.0652,15.6783,32.0401,72.3222,19.8108,171.4855,0.7144,30.7427,0.8575,0.0207,31.9895,32.0362,47.8778,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,8,14.82,82.0,1.824,0.0,0.35,22.6,0.184,5.387,21.0652,15.6783,31.1543,72.9766,19.87,171.8953,0.762,30.8305,0.9165,0.0233,26.6502,29.8188,48.7928,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,9,16.86,67.05,7.896,0.0,0.35,22.6,0.3929,5.387,21.0652,15.6783,28.7382,74.795,19.9933,172.3357,1.127,30.9966,2.0946,0.1007,18.7351,24.5654,50.4809,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,10,19.78,58.93,4.668,0.0,0.35,22.6,0.569,5.387,21.0652,15.6783,26.1174,76.8248,20.1737,172.8199,1.0868,31.2327,1.9938,0.0923,12.6971,20.4196,52.1884,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,11,21.89,46.92,3.18,0.0,0.35,22.6,0.7153,5.387,21.0652,15.6783,23.1104,79.2307,20.4316,173.3358,1.2345,31.5624,2.4393,0.1318,8.3121,16.764,53.5,0.0237,0.0897,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,12,22.3,47.74,5.28,0.0,0.35,22.6,0.7804,5.387,21.0652,15.6783,20.6172,81.2908,20.6904,173.8578,1.7083,31.8922,3.698,0.2753,7.2584,15.1423,53.6627,0.066,0.2497,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,13,23.36,39.69,6.168,0.0,0.35,22.6,0.8275,5.387,21.0652,15.6783,18.0242,83.4993,21.0031,174.3957,2.3478,32.2856,5.2338,0.5092,6.0846,13.4113,53.9419,0.1251,0.4733,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,14,21.86,43.89,4.716,0.0,0.35,22.6,0.8025,5.387,21.0652,15.6783,16.6058,84.737,21.2754,174.9111,2.5753,32.6288,5.774,0.6059,6.0846,13.4113,54.1754,0.0702,0.2658,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,15,21.59,54.73,2.316,0.0,0.35,22.6,0.725,5.387,21.0652,15.6783,16.1483,85.1408,21.4924,175.4224,2.412,32.9059,5.4457,0.5462,6.1095,13.4113,54.5454,0.036,0.136,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,16,22.64,47.33,5.316,0.0,0.35,22.6,0.67,5.387,21.0652,15.6783,15.2997,85.8958,21.7571,175.9495,3.1164,33.2388,6.9941,0.8506,6.1978,13.4113,54.0798,0.0912,0.345,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,17,22.27,46.58,4.152,0.0,0.35,22.6,0.5581,5.387,21.0652,15.6783,14.6677,86.4632,22.0212,176.4711,3.1834,33.5698,7.1755,0.8901,6.6229,13.4113,54.2641,0.0622,0.2353,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,18,22.17,53.88,1.32,0.0,0.35,22.6,0.4152,5.387,21.0652,15.6783,14.546,86.573,22.2482,176.9911,2.8032,33.8567,6.4135,0.7297,7.619,13.4113,54.693,0.0217,0.0822,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,19,22.47,63.29,2.784,0.0,0.35,22.6,0.2613,5.387,21.0652,15.6783,14.546,86.573,22.4313,177.5157,3.0178,34.0926,6.8994,0.8304,9.7862,14.122,54.2915,0.038,0.1439,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,20,19.37,70.93,1.38,0.0,0.35,22.6,0.1073,5.387,21.0652,15.6783,14.8963,86.2574,22.5563,177.9937,2.689,34.259,6.2136,0.6899,12.6918,15.7121,54.0385,0.0147,0.0556,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,21,16.93,81.4,3.084,0.0,0.35,22.6,0.0,5.387,21.0652,15.6783,15.8926,85.3674,22.6262,178.4352,2.587,34.36,6.0,0.6485,17.1723,18.4401,52.9974,0.0111,0.0419,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,22,15.98,81.5,3.672,0.0,0.35,22.6,0.0,5.387,21.0652,15.6783,16.699,84.655,22.6262,178.4352,2.4161,34.36,5.6156,0.5768,19.2036,19.7419,52.5134,0.0021,0.008,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,3,23,15.64,84.6,2.628,0.0,0.35,22.6,0.0,5.387,21.0652,15.6783,17.5455,83.9146,22.6262,178.4352,2.0748,34.36,4.8197,0.4401,20.6956,20.9318,52.2106,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,4,0,15.88,83.6,4.356,0.0,0.35,22.5,0.0,5.3974,21.0611,15.6637,18.1548,83.3864,22.6262,178.4352,2.1116,34.36,4.9074,0.4543,21.1299,21.2279,51.9009,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,4,1,15.81,82.9,4.512,0.0,0.35,22.5,0.0,5.3974,21.0611,15.6637,18.5713,83.0276,22.6262,178.4352,2.0319,34.36,4.7166,0.4235,21.179,21.2279,51.8862,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,4,2,15.5,86.2,1.044,0.0,0.35,22.5,0.0,5.3974,21.0611,15.6637,19.1105,82.5657,22.6262,178.4352,1.6092,34.36,3.66,0.2704,21.885,21.9078,51.9459,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,4,3,16.29,74.88,7.212,0.0,0.35,22.5,0.0,5.3974,21.0611,15.6637,19.1105,82.5657,22.6262,178.4352,2.1958,34.36,5.1064,0.4874,21.4687,21.4821,51.5364,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,4,4,15.81,73.1,4.944,0.0,0.35,22.5,0.0,5.3974,21.0611,15.6637,19.1038,82.5714,22.6262,178.4352,1.9601,34.36,4.5426,0.3963,21.1076,21.1156,51.8826,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,4,5,14.99,84.2,5.304,0.0,0.35,22.5,0.0,5.3974,21.0611,15.6637,19.4396,82.2853,22.6262,178.4352,1.9263,34.36,4.4599,0.3836,21.5655,21.5689,51.6956,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,4,6,13.56,94.8,1.62,0.2,0.35,22.5,0.0117,5.3974,21.0611,15.6637,20.8174,81.1231,22.6419,178.8261,1.3935,34.3962,3.0879,0.2001,73.1549,26.1273,50.2748,0.0,0.0,0.2,0.0
PRF,45.996,-77.427,-4,2007,7,4,7,13.83,95.4,3.792,0.1,0.35,22.5,0.033,5.3974,21.0611,15.6637,22.1102,80.0499,22.656,179.221,1.3824,34.4307,3.0601,0.1969,89.7307,27.8416,49.4707,0.0,0.0,0.3,0.0
PRF,45.996,-77.427,-4,2007,7,4,8,13.83,98.6,2.1,0.8,0.35,22.5,0.0179,5.3974,21.0611,15.6637,38.5253,67.721,22.6603,179.616,0.6462,34.4539,0.8382,0.0199,235.1391,41.3386,43.8013,0.0,0.0,1.1,0.0
PRF,45.996,-77.427,-4,2007,7,4,9,14.17,95.4,1.344,1.0,0.35,22.5,0.0788,5.3974,21.0611,15.6637,64.1237,52.3159,19.782,180.016,0.2285,31.0373,0.276,0.0028,205.6756,56.2149,37.6448,0.0,0.0,2.1,0.0
PRF,45.996,-77.427,-4,2007,7,4,10,14.85,94.1,4.068,0.2,0.35,22.5,0.1278,5.3974,21.0611,15.6637,67.3323,50.6442,18.9384,180.4263,0.2171,30.0035,0.2564,0.0024,179.3332,55.5906,37.886,0.0,0.0,2.3,0.0
PRF,45.996,-77.427,-4,2007,7,4,11,15.77,89.9,2.652,0.1,0.35,22.5,0.2464,5.3974,21.0611,15.6637,67.0172,50.8062,18.5369,180.8503,0.206,29.5115,0.2406,0.0022,127.1727,51.431,39.5632,0.0,0.0,2.4,0.0
PRF,45.996,-77.427,-4,2007,7,4,12,15.94,90.6,4.08,0.3,0.35,22.5,0.2554,5.3974,21.0611,15.6637,71.2033,48.6927,17.357,181.2769,0.1705,28.0093,0.1923,0.0015,125.6784,50.6183,39.8895,0.0,0.0,2.7,0.0
PRF,45.996,-77.427,-4,2007,7,4,13,16.35,82.9,5.004,0.3,0.35,22.5,0.4259,5.3974,21.0611,15.6637,72.3754,48.1154,16.2441,177.9489,0.1655,26.4517,0.1797,0.0013,97.5109,45.4364,42.0333,0.0,0.0,3.0,0.0
PRF,45.996,-77.427,-4,2007,7,4,14,17.13,84.8,3.168,0.1,0.35,22.5,0.4009,5.3974,21.0611,15.6637,69.965,49.3094,15.893,178.1386,0.1763,25.9893,0.1892,0.0014,64.4035,40.7288,44.0496,0.0,0.0,3.1,0.0
PRF,45.996,-77.427,-4,2007,7,4,15,17.6,83.0,5.58,0.0,0.35,22.5,0.4154,5.3974,21.0611,15.6637,64.3751,52.1831,15.9594,178.5901,0.2788,26.0901,0.3,0.0032,35.0894,34.7859,46.5349,0.0,0.0,3.1,1.0
PRF,45.996,-77.427,-4,2007,7,4,16,17.8,78.4,7.524,0.0,0.35,22.5,0.4338,5.3974,21.0611,15.6637,57.9504,55.6794,16.0448,179.0446,0.4325,26.2162,0.4669,0.0071,22.2778,29.3409,48.681,0.0,0.0,3.1,2.0
PRF,45.996,-77.427,-4,2007,7,4,17,19.98,69.36,5.544,0.0,0.35,22.5,0.4621,5.3974,21.0611,15.6637,50.8097,59.8314,16.1807,179.5318,0.535,26.4106,0.5803,0.0104,15.7011,24.1729,50.7629,0.0,0.0,3.1,3.0
PRF,45.996,-77.427,-4,2007,7,4,18,19.81,69.16,5.844,0.0,0.35,22.5,0.3519,5.3974,21.0611,15.6637,44.8773,63.5156,16.3163,180.0164,0.6639,26.6042,0.7236,0.0153,14.4978,21.4665,51.6779,0.0,0.0,3.1,4.0
PRF,45.996,-77.427,-4,2007,7,4,19,19.13,75.91,4.716,0.0,0.35,22.5,0.2029,5.3974,21.0611,15.6637,41.1427,65.9538,16.4186,180.4909,0.6934,26.7531,0.7586,0.0167,14.5243,21.0303,51.9333,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,4,20,18.82,77.85,5.628,0.0,0.35,22.5,0.0917,5.3974,21.0611,15.6637,38.0984,68.0141,16.5111,180.9607,0.7794,26.8888,0.8555,0.0206,16.0186,21.0303,51.8435,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,4,21,16.86,87.3,4.14,0.0,0.35,22.5,0.0,5.3974,21.0611,15.6637,36.8462,68.8812,16.5587,181.4011,0.7435,26.964,0.8176,0.019,19.9587,21.9615,51.6674,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,4,22,14.55,96.7,4.044,0.0,0.35,22.5,0.0,5.3974,21.0611,15.6637,36.6756,69.0003,16.5587,181.4011,0.7427,26.964,0.8167,0.019,24.6027,25.4519,50.3931,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,4,23,15.47,93.5,6.228,0.0,0.35,22.5,0.0,5.3974,21.0611,15.6637,36.1705,69.3541,16.5587,181.4011,0.8384,26.964,0.922,0.0236,25.3875,25.7206,50.1439,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,5,0,15.33,92.4,5.64,0.0,0.35,22.4,0.0,5.4084,21.0564,15.6479,35.6014,69.7551,16.5587,181.4011,0.8244,26.964,0.9065,0.0229,25.3875,25.7206,50.1389,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,5,1,15.3,92.7,6.192,0.0,0.35,22.4,0.0,5.4084,21.0564,15.6479,35.0817,70.1234,16.5587,181.4011,0.8577,26.964,0.9432,0.0245,25.4632,25.7206,50.1008,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,5,2,14.99,93.7,6.54,0.0,0.35,22.4,0.0,5.4084,21.0564,15.6479,34.6862,70.4052,16.5587,181.4011,0.8808,26.964,0.9686,0.0257,25.8678,25.9697,49.984,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,5,3,15.02,94.8,4.092,0.0,0.35,22.4,0.0,5.4084,21.0564,15.6479,34.4409,70.5806,16.5587,181.4011,0.7831,26.964,0.8611,0.0209,26.378,26.4206,49.9703,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,7,5,4,14.44,99.3,5.16,3.0,0.35,22.4,0.0,5.4084,21.0564,15.6479,96.8135,37.341,12.3212,177.6392,0.0263,21.0008,0.0246,0.0,245.5863,76.9695,30.0059,0.0,0.0,3.0,0.0
PRF,45.996,-77.427,-4,2007,7,5,5,14.68,99.7,4.668,0.0,0.35,22.4,0.0,5.4084,21.0564,15.6479,96.6481,37.4067,12.3212,177.6392,0.026,21.0008,0.0243,0.0,243.7506,76.6062,30.1291,0.0,0.0,3.0,1.0
